attack,r10,r12,r42,r48,r72
0,0.006163872046499561,0.11548124774447358,0.007207983370651855,0.0005486733232817897,0.20695174594835605
0,0.005866656404091983,0.11930122132317306,0.0070638187921764194,0.000537718100160392,0.20703537720487195
0,0.006024936639338934,0.11455947996352833,0.007198418779370795,0.0005594775578560253,0.20502649709358667
0,0.00591395637234952,0.1250407679074497,0.007140496751175751,0.000548417879814269,0.21508803973325982
0,0.006181085362799082,0.11540067812191747,0.007231322765453659,0.0005488920888113089,0.2070228771832014
0,0.006078030822143865,0.1220188038017662,0.007117153715692662,0.0005414775219309154,0.21007939689176433
0,0.006089705429641318,0.11397849420107271,0.007186024584256329,0.0005522450114771294,0.20449338018624416
0,0.006304512023792576,0.1177794018688051,0.007063619524847859,0.0006260611971196724,0.2125413073295684
0,0.006661472415973907,0.11870669258944919,0.006852426639961535,0.0006851942557509614,0.2115223945085812
0,0.006665367483148475,0.11438610671150334,0.0068295637568386094,0.0006437514763629785,0.20857095385982363
0,0.006652619218917553,0.1159807208880014,0.0068062509107329585,0.0006932914631498678,0.2098466499271327
0,0.0064561833987369,0.11647488693704129,0.00690729819201726,0.0005957850939018613,0.21128582638041288
0,0.006252958622399027,0.1170361470968642,0.007101929831611641,0.0005216813357788903,0.2072092120285053
0,0.006175000612424153,0.1139163857028544,0.007152593842380445,0.0005424457441473255,0.2048518297852178
0,0.006083187373456689,0.11405291217297535,0.00712408592024724,0.0005427462068991342,0.20412594636218556
0,0.00606801951836065,0.1235508754252778,0.0070513969585064345,0.0005336538132937815,0.21255104287342858
0,0.006144334424697421,0.11749583860692123,0.007156687320130823,0.0005459640570014643,0.20747177108072457
0,0.006095848276742821,0.11482566986346722,0.007201585322069847,0.000549226366979628,0.20565090636043573
0,0.006101046634325204,0.11780059228815067,0.007047702429245179,0.0005382092984005281,0.2064430196730127
0,0.006347330125233557,0.1175610295178054,0.007051686064758125,0.0005986274745622235,0.21192077238124063
0,0.006870900991011722,0.12104902174042258,0.0068018378278824395,0.0006965417202487002,0.21429055892586557
0,0.0069066158402915,0.11273788327595165,0.006785094169369072,0.000660268807795569,0.20652278262840568
0,0.006798522002364594,0.11492739500152595,0.0067255107267136394,0.0006443661996000188,0.20649752724423787
0,0.006842988659057882,0.11395364932566315,0.00685544700967307,0.0006535881277334297,0.20816163032934742
0,0.0027822100427447806,0.14177435569854344,0.004501701319469834,0.000722910579478082,0.26174539472359876
0,0.0028301656638329083,0.14273441289902017,0.0042394181474086105,0.0006472529511860076,0.2608066770776272
0,0.004103786779211549,0.1815460207789606,0.0053233835774375154,9.512124946394463e-05,0.31654237935260343
0,0.0024420775108597117,0.19056264476302287,0.006932865553604598,0.002363066515472682,0.33575617320335993
0,0.000478684937197001,0.10103102787675822,0.0007452061420274263,1.649657516587638e-05,0.028808845908254523
0,9.062870603977522e-05,0.043794403500226266,9.82011290235062e-05,6.103324334009948e-06,0.11340826487710119
0,9.375775998191864e-05,0.03870038831064156,0.00010501701884145014,6.795371948228047e-06,0.15836272448808686
0,0.00010835894675600425,0.011107687994031647,0.00011329914952601923,6.489020259950068e-06,0.06973282592997816
0,9.350503428046615e-05,0.01246340649897507,0.00010183816644787879,5.873454410852205e-06,0.004889806985415052
0,8.89482237829266e-05,0.014385377118565603,9.93172495838688e-05,6.102961799444597e-06,0.004801526584597848
0,0.0011066105635137425,0.11497690187957525,0.0022906919575256977,1.3578377358955982e-05,0.19894235801006935
0,0.0025634389178770846,0.1818694435928512,0.004055894827056431,1.1796878154882985e-05,0.31181713667089483
0,0.0028341487666206553,0.12881828996364622,0.007871332608352884,0.0020408830098576345,0.25237683074242717
0,0.0033347836944883752,0.13058217701241348,0.0073325766972167595,0.0018606866522904266,0.25394982167374186
0,0.002767904204371486,0.20503815662644323,0.0018981323635128026,0.0003047985699115017,0.3842275419421103
0,0.002642860281578599,0.21644646667831074,0.001212511566625909,4.1391449905019194e-07,0.40775091464522134
0,0.002694219363267526,0.21577455884325977,0.0012110497577009559,5.00633978854481e-07,0.4064029097035832
0,0.0025354372552256845,0.2137260676263845,0.00140368630279582,2.3402432963095626e-06,0.40422869714411647
0,0.0025645002550123298,0.21366539640281912,0.0014592063283378747,1.6787665296490461e-06,0.40501046565329213
0,0.002493842379919559,0.21334136757984656,0.0014287950766141496,2.4168049468414356e-06,0.40405447491771157
0,0.0024708687414343126,0.21484303612574648,0.0014488178922333135,3.941689696275934e-06,0.40718920350602217
0,0.0025146422053062348,0.21317745399530572,0.0014724953738937225,3.2834535525824585e-06,0.40615557369447663
0,0.0025950685137908587,0.21325487268516422,0.0014680171235581679,3.3200846845746366e-06,0.40637934298380474
0,0.002480837284814959,0.20930000348503275,0.0018157622529396524,7.99715757684634e-06,0.3982609381984001
0,0.002533771887975745,0.2066276429012523,0.002037040676796727,6.307165628284564e-06,0.3947280816741209
0,0.002374025905862451,0.20720501619690043,0.001876755618652836,5.972442670243059e-06,0.39526050892941683
0,0.0023949114238990088,0.20805535613408227,0.0017950092427902865,1.3737108787318522e-05,0.3980112069935164
0,0.0023142291018407894,0.20701393870657356,0.0017244443521097336,1.2670301728184739e-05,0.39878384019366725
0,0.002416972674421369,0.207466054444477,0.0016910044656735118,1.1917297467600956e-05,0.39981323365183
0,0.0023676872533858018,0.20284623886595457,0.002788164991582803,2.4081943785743505e-05,0.3939253797464786
0,0.002410864628280904,0.19763611304395629,0.0036360407130264817,2.3722079623540072e-05,0.3878038423360951
0,0.002455691276667347,0.19620922297037183,0.0035980383944607943,2.5156539518885484e-05,0.3851268031009817
0,0.0023617660465156533,0.19591521882554838,0.0035057696862492256,3.3524165310382665e-05,0.3867968138808861
0,0.002466241136864423,0.19321761604846396,0.003530584936585257,3.414620026209627e-05,0.38387007052228206
0,0.002630552842783492,0.19272978810581934,0.0035316264744371085,3.400074828254572e-05,0.3824920514183761
0,0.001694659003712673,0.11307233639793601,0.004511347301138502,0.0001601541990554843,0.2771557870158251
0,0.0010257647427008468,0.05501333897055951,0.005247657544847634,0.0002460344392081646,0.201150002073114
0,0.000981997725896152,0.05183861647933227,0.004997099917575089,0.00022797479065178258,0.1907963266658055
0,0.0010464794663350109,0.07443474284416919,0.0068245669627164975,0.000623479206899146,0.2651470352668831
0,0.0011099977967101123,0.1392328005667548,0.010318792864199261,0.0013108778032818514,0.4258435119171346
0,0.0005918076421525702,0.4675405993859204,0.0055373462782516624,0.0002491442188226847,0.6195134145690917
0,0.0008384372013118488,0.08229049419225783,0.007080317398869843,5.192264378817908e-06,0.3813926991189871
0,0.0006320540632004132,0.07016093991774563,0.007172744397657287,5.603323362378216e-06,0.40564646824846945
0,0.0007442730460361023,0.04431265350292908,0.0034183375128575225,9.193501305887858e-06,0.3759286272124167
0,0.001125340138570211,0.09084575648900442,0.004555971520570877,7.3471367589513155e-06,0.4075345642222422
0,0.001029465245119445,0.061274566977957114,0.0021774210412476794,8.222504881121704e-06,0.38726138711559704
0,0.00041652657230687015,0.08032694806005908,0.00037599820675491506,8.533113360365944e-06,0.26139362278450606
0,0.0003399582057327636,0.019292190476788283,0.005391084422796575,9.84330257330382e-06,0.9096148888642946
0,0.0002697287964734687,0.01338806315609901,0.0076318758336585526,6.863462224923717e-06,0.3562248788414081
0,0.0002727095337443154,0.02238036342167266,0.0017315383575041829,6.756340229157397e-06,0.4631857989917063
0,0.0002912403485711517,0.02371978568365865,0.00026362336611653313,8.148379251866804e-06,0.5453954426108594
0,0.0002361734689925703,0.017530952378675937,0.00022456996578515734,6.91393716978979e-06,0.2928905098342301
0,0.0002676899870969165,0.016532326333130627,0.001329210650521879,6.637303882983969e-06,0.409228553410432
0,0.006790453424554419,0.11880215932028257,0.008414648495965162,0.0016519098566744864,0.263465205928888
0,0.005322492279242996,0.09086804739260755,0.008434235943669557,0.0010068366743876441,0.26590398469787213
0,0.0002397944402613715,0.17437303048886932,0.0010985023362503129,3.7720124085217174e-06,0.3893307931416618
0,7.675062595335849e-05,0.03939941804008193,0.0003051671254628401,1.5853109580858208e-06,0.26156161720640264
0,2.4761465775482618e-05,0.0064930259008512585,3.491093797190936e-05,4.163512348545319e-07,0.24992578803070217
0,1.710060792715333e-05,0.005078611306999134,3.886556754740559e-05,4.871135684677006e-07,0.24985273063245356
0,3.514240977716695e-05,0.004631942207457718,5.622146309431476e-05,1.202503931100618e-06,0.24920360238446554
0,1.788397589487008e-05,0.0037806803103410547,0.0010789605947159643,5.198196584665978e-07,0.24524977840849568
0,2.5997206886739276e-05,0.003344354429270276,0.005128039164781038,2.867711212192889e-07,0.22791825311631647
0,6.223909186937278e-05,0.003293319663449124,0.004702096608523313,4.37866268561223e-07,0.22961563676536512
0,4.697041047742133e-05,0.003273537697262004,0.0040005286080288865,2.898319045395425e-07,0.23219277182693862
0,3.2114657528131394e-05,0.003552295044529799,0.0031146526787446853,1.0384383279616135e-06,0.22944734513658957
0,2.0952204404585904e-05,0.00266875044836497,0.001952838523523336,4.042185640679966e-07,0.15616609675299067
0,2.02040407373123e-05,0.0026247601736949784,0.0012485102980366585,4.5404588631529766e-07,0.1046941783006132
0,4.052754530524206e-05,0.004509866979170197,0.0018106215843783668,3.2962882049434095e-07,0.18379209673026006
0,3.076167010991467e-05,0.005246322553192258,0.001477989050749942,8.605411180781576e-07,0.18748821545238256
0,1.982917923498511e-05,0.006902220089897593,0.00119867720067111,3.9515711506331155e-07,0.18561049730296447
0,2.1602496503756292e-05,0.010619565999208278,0.0010589955402730005,4.494635165968943e-07,0.18230759840992947
0,1.6921476086196565e-05,0.013859436474844463,0.0009774491854773106,3.408253232609717e-07,0.18004343521525232
0,4.150590398814516e-05,0.025186647553813873,0.0008996829003967994,1.0296115764062405e-06,0.17099431873790133
0,2.1709813274655362e-05,0.02894236915687523,0.0008017216739241725,3.119326598214314e-07,0.1694219740995204
0,2.5030520586334365e-05,0.039059799933923174,0.0006990184021991208,3.701398655974766e-07,0.1602718237352248
0,2.163095712264758e-05,0.0085393517364904,5.167328294446899e-05,8.064800907003147e-07,0.24940004296148846
0,1.7067037222451773e-05,0.008330722496977156,3.4252523628166045e-05,1.5113004533961468e-06,0.24901672390685986
0,1.8767379034739777e-05,0.0059611764672934916,4.8581859386504045e-05,7.671110365470933e-07,0.24985729100754925
0,1.735352813284901e-05,0.0046887175794431335,0.000544399762874185,6.110931822809909e-07,0.2465917356976672
0,2.8076813072691992e-05,0.0030104049453412067,0.01307722107927909,6.013309635244657e-07,0.1704038851337281
0,3.058043701918213e-05,0.0032811249006705974,0.0068559141838344904,9.291875287032347e-07,0.1840417851196383
0,1.5695182556362776e-05,0.0027707039065614503,0.005514507229953553,4.2470910275196543e-07,0.18090859976426163
0,5.4582923972931125e-05,0.002979797062036768,0.004865583010429848,3.988964953509758e-07,0.18153020040713347
0,5.3916493201761844e-05,0.0029035517922486216,0.0045363653327827585,3.855440051883881e-07,0.18058013754511365
0,2.772709823309726e-05,0.0026762928061854468,0.0031832549723510525,8.624256502771178e-07,0.1303745702732627
0,2.859597113138264e-05,0.0020386313492188023,0.0015571739682569484,3.962705492781811e-07,0.07302334974810061
0,2.5944429164666764e-05,0.0021944448611631185,0.0013185297893096347,2.0430858339739708e-07,0.09470777142187607
0,1.9518628495098906e-05,0.003129492613314891,0.0008361399312539346,3.7772819376070466e-07,0.09437118285198884
0,3.170657667369614e-05,0.004728958624732489,0.0005880107942037062,8.641047077472579e-07,0.09383253266560705
0,2.8679083233745746e-05,0.006474390050280407,0.00042579417077649707,3.4779065997025303e-07,0.09198364595572645
0,3.21563991956125e-05,0.01047195608984507,0.00036218340186460504,2.7931230325187183e-07,0.09016296804563206
0,2.778150092079982e-05,0.014745870719090629,0.00029716479294442436,3.868655517744978e-07,0.08559478256641309
0,2.4290343862851753e-05,0.018554342579645666,0.0002622752333721768,9.24284366983016e-07,0.08313251650102589
0,2.861335916317361e-05,0.014485114557426593,0.0001759466076398095,3.5951707742069455e-07,0.15149615021863153
0,1.8318617002361942e-05,0.008302854094815288,3.545977378279345e-05,5.662364738547011e-07,0.24994614344696744
0,1.537720690489843e-05,0.008238630381198741,3.6968816789376554e-05,5.07359591410968e-07,0.24985244314861374
0,3.1326598588760445e-05,0.007652031750638604,6.585585709823326e-05,1.9622638519071914e-06,0.24885101383241084
0,1.7008285861457193e-05,0.0041802703355477465,0.008471612058329709,5.045055576907549e-07,0.18031725759923162
0,2.4824701935844686e-05,0.0036447187507062046,0.005558424722788332,3.2260542173359725e-07,0.18053631449158566
0,1.6108519444730694e-05,0.002170897569357468,0.010191074405041708,3.9483390095284923e-07,0.11398927177933102
0,2.6276085121970982e-05,0.0023155640788624222,0.006104660790501149,8.906596088373451e-07,0.11103773687024103
0,3.4820835733294955e-05,0.002044301326406233,0.005594424064905403,3.267418253011314e-07,0.10993165241134913
0,3.888128051603787e-05,0.001930215080593232,0.004764229427964357,3.741795755135213e-07,0.09761920827266707
0,3.958228823828598e-05,0.0015257865548678833,0.0013665992120422256,4.772446157843995e-07,0.029944774198546045
0,2.267978574693285e-05,0.0017638299721662314,0.0016421779710393029,3.4782487643355874e-07,0.048520429306672795
0,2.187298866958065e-05,0.0022071447498634793,0.0009799135744253562,7.237175586597904e-07,0.04825143708992436
0,1.9582421247205615e-05,0.0024843254735922326,0.0005998125657315746,4.2227126549611145e-07,0.04784659006953126
0,2.2837981581563357e-05,0.0033408939511287107,0.00045382913219096824,2.6611037518409e-07,0.04778802308618953
0,1.7580876383813828e-05,0.004299512212516426,0.0003437366444056711,2.0977167774802512e-07,0.04639853771404226
0,3.6712954240173034e-05,0.00756436476861634,0.00029262767030685045,8.226182925412559e-07,0.045685788305052585
0,2.134742883831034e-05,0.008112367445938427,0.0002531412700889575,2.2656380523717118e-07,0.04410072698501683
0,2.1441195075405967e-05,0.01076306143578876,0.0002010638603200299,2.513963124487389e-07,0.04182956823641252
0,2.468872779357485e-05,0.008459218799742237,4.477174550043581e-05,3.8965398364753757e-07,0.23868310451141125
0,3.2069097329095115e-05,0.008756941019820576,5.1561335109113334e-05,1.267948989475181e-06,0.2490365551834098
0,1.769837519909264e-05,0.008283626327941608,3.8240866033104753e-05,4.0637439451073933e-07,0.2499360595525415
0,2.4589187775968136e-05,0.007970789683060944,0.0004784021840934243,3.6727313247241353e-07,0.24264007138004648
0,2.477818769192209e-05,0.00347601351880018,0.00676656737811687,3.391993880774494e-07,0.13788277033069302
0,1.8446585207500273e-05,0.0036642257765405026,0.005256971825987777,9.80276320474646e-07,0.16336664866640954
0,2.4873481135101572e-05,0.002071349895766158,0.009247530519613049,3.119800780650613e-07,0.09963470366060845
0,2.4993361037662168e-05,0.0019653568063038884,0.00928680968445439,3.462899127314035e-07,0.10008130766176292
0,3.809068686467516e-05,0.0020377290613709555,0.008895802106913552,4.447994582514258e-07,0.09617063159523746
0,2.7738052298465493e-05,0.0016488634214755252,0.0038950323464284815,1.2699651095237464e-06,0.04311074519736494
0,2.094053469364134e-05,0.0013753242949462842,0.002953822307218097,4.468197666616509e-07,0.03286240800842639
0,1.952273793418922e-05,0.0015106577932753836,0.003341680285737747,4.221538560605749e-07,0.03736458841365776
0,1.9978818516154517e-05,0.0017485804074928988,0.0031317474561602687,4.385569817269613e-07,0.03554491534145981
0,3.0167613913710054e-05,0.0024278189097862815,0.0029823971713965414,9.398950037259925e-07,0.03491542014285515
0,2.1064570661224306e-05,0.0030032326169486382,0.002863870463928632,4.5092813782877843e-07,0.034066768669256085
0,3.842390977068876e-05,0.004741684395339684,0.002694873835323858,5.00653536237892e-07,0.034015177964499474
0,2.257188753124678e-05,0.00522770886741671,0.002571138183323032,2.6053437691988933e-07,0.03316892534638053
0,3.9099513906955774e-05,0.007659248174542171,0.002153598577339573,1.0859993229621925e-06,0.048040606989137515
0,1.651630496068649e-05,0.008268808751086008,3.360247469265071e-05,7.367644800160573e-07,0.24996130125773702
0,6.186772465096835e-05,0.009706198856366413,6.989527874732849e-05,8.105481720870063e-07,0.2506043338349819
0,4.6138468759186894e-05,0.009607103274034759,6.067210266876002e-05,7.672702676359372e-07,0.2507006200695543
0,2.6541558133415704e-05,0.008483492705419074,0.0013270205356385113,1.4087494885176603e-06,0.23664115753606327
0,3.665060357936061e-05,0.006444331796323121,0.007212388197109323,6.380535054437156e-07,0.17942203096518883
0,1.7411205143050137e-05,0.003230298285825379,0.012987169790984595,4.2324096453124395e-07,0.12161181194496501
0,1.6569652938045398e-05,0.0022566233850400785,0.0160984980228799,4.5925147784349256e-07,0.09283966614135242
0,3.4818958086613156e-05,0.002558819044985795,0.016522019852692336,1.0990715072365865e-06,0.09034852499160001
0,2.2649771008181856e-05,0.002067207417882522,0.016518342155876373,4.4917213983024546e-07,0.08971183334277072
0,1.753044722585697e-05,0.001465721734923871,0.009603963839520042,4.88705340898348e-07,0.052626727368462474
0,3.015842872527671e-05,0.0012768264531139296,0.0049785755569667,3.5891123164646904e-07,0.028283575557293675
0,2.249387338531709e-05,0.0016214887798873697,0.005839170721744109,1.0936908215245508e-06,0.033525387350737616
0,2.0133153149780487e-05,0.0015071851834354809,0.005341079891476277,4.805108526525807e-07,0.030710127597629217
0,2.8177164514032607e-05,0.001789981188809752,0.005113653238831444,3.2623288867340456e-07,0.029882316300507347
0,3.9862912520166816e-05,0.002897265345745389,0.004913357626020062,7.830336862482423e-07,0.030139726356451443
0,2.718921688846272e-05,0.003472875926067601,0.004658655534335881,6.759763928382649e-07,0.02925639664124978
0,3.688127375036937e-05,0.00550362842209267,0.004381008170096831,9.531555496401508e-07,0.029982958135415277
0,1.2752416316992383e-05,0.005627784995424919,0.0023496296385733238,3.2681807689705736e-07,0.12987208509013212
0,1.818581745760908e-05,0.00845786145732435,4.218520997173255e-05,7.35816240065105e-07,0.24987973014612536
0,1.5133151453965772e-05,0.008235308729447832,3.2609099388635626e-05,5.49845107254286e-07,0.24993539432817075
0,1.5663580362258718e-05,0.008302253841559783,3.0239100939244162e-05,1.3080138457496633e-06,0.24882332775007104
0,2.884792441598494e-05,0.008538478082470232,4.594522305131405e-05,9.156397007110742e-07,0.24952508416947003
0,2.6339933080581722e-05,0.003938138580223424,0.02200819311583716,4.932599957117624e-07,0.10414071809964556
0,3.2349512446506085e-05,0.0030748096079719106,0.026265013700702583,6.652940215954475e-07,0.0785995373625985
0,2.0023065697346578e-05,0.0024278329580672393,0.026993878377859336,1.3476846025543264e-06,0.07381500568928673
0,1.7266607965546498e-05,0.001828729806458428,0.026162072347596668,4.889920619642801e-07,0.0712083288775258
0,1.8386912918316416e-05,0.0016936335235615057,0.02377343548408978,5.914212337558249e-07,0.06490701049373199
0,2.699858630787386e-05,0.0014606887739243134,0.006299338224631912,5.999017338899147e-07,0.018887789269874156
0,2.688360123750657e-05,0.0016202779000042717,0.01041434482751956,1.247820976124944e-06,0.03002354008307703
0,2.1437272705051745e-05,0.001299913361367041,0.007592573008146837,4.784590010987216e-07,0.022037500023985707
0,1.9244374053934024e-05,0.001396032473575897,0.006760840229079983,6.006821776655532e-07,0.01993458968868082
0,2.9609939814036297e-05,0.0016740157025014202,0.006432671910095685,3.680552045575467e-07,0.019423064513887846
0,3.3959276440263365e-05,0.002490749826273404,0.006104779083996301,1.3079047335271147e-06,0.019631809538625016
0,3.736589563513256e-05,0.0032250772204295655,0.005889321552897626,3.290940342934808e-07,0.019662516228219806
0,2.5813103412661533e-05,0.004409799333214106,0.004299054972580002,4.84826236523417e-07,0.05513572126690347
0,1.6811660215135805e-05,0.008262700318450788,3.217489333619834e-05,4.3017857281016585e-07,0.24995853371461696
0,2.146645047277188e-05,0.008551465227423609,4.109906958674003e-05,1.48122985340064e-06,0.24884388738907243
0,2.4443231843738255e-05,0.00825969583223445,3.343139140411223e-05,5.780578888820091e-07,0.25000185871612574
0,3.389545820918931e-05,0.008388571306737555,4.173763570306143e-05,5.424317030345693e-07,0.24991992540154062
0,4.209052549790577e-05,0.004997124522526852,0.022311805342548643,4.1664699014707716e-07,0.12833351425561668
0,3.972646033496569e-05,0.003965432005131927,0.03160806051578177,1.2112262562156708e-06,0.07769019127784402
0,1.8754676302100416e-05,0.002422086407890186,0.033418935378737157,4.3125861914744634e-07,0.06772411914285473
0,1.6816544669579095e-05,0.0019077952018936328,0.030077767908528754,4.0788903882167864e-07,0.06113948948789016
0,1.6109298388969926e-05,0.0016471437943938701,0.028721570808294208,4.778585415596956e-07,0.05891227056861275
0,2.0713489461885447e-05,0.0015492094667589,0.0123960950015462,1.4244545562236366e-06,0.026968152634775897
0,3.0014788200623846e-05,0.001419716856007996,0.010713260894489176,5.816335643261994e-07,0.023873854847262083
0,2.022808993564114e-05,0.0012137393470798554,0.006888830088887077,5.352435254831543e-07,0.016261914082369024
0,2.057287587289009e-05,0.0012658736489103704,0.005814489376031953,4.985936474656414e-07,0.014238497138005566
0,2.5666188485360584e-05,0.0017750605699790162,0.00536430961284598,1.3689106537343434e-06,0.014090003138674609
0,2.2805782750188813e-05,0.0018345489958638329,0.005082415036574936,4.877100174973997e-07,0.013402022274838157
0,2.8131276870449157e-05,0.0026491648274746286,0.004807903289611496,5.730770969143032e-07,0.013798661387322336
0,4.517142334254559e-05,0.0036445855103487287,0.003982635389738293,8.767522192746065e-07,0.0414428147700648
0,3.5142281731143965e-05,0.008580173339336373,5.1056869532205144e-05,1.4021674444893739e-06,0.24882994978642134
0,2.087507315691947e-05,0.005709672403110183,3.52624378384976e-05,4.753490220988995e-07,0.24979083283448877
0,2.658766771181237e-05,0.004704870313302815,4.1380377156417995e-05,5.818557873462242e-07,0.24978205894012026
0,2.377898559567918e-05,0.003648492465972379,0.008361698187065857,5.106455433330363e-07,0.2142481064536893
0,2.7847477569814118e-05,0.0031207884749433123,0.020688949984110683,1.0846411155030983e-06,0.16024892794850468
0,2.9377137390480737e-05,0.0018239723858085848,0.043921573657024496,4.278321511328868e-07,0.06180419893899014
0,3.5534443984268996e-05,0.0019746714140805146,0.04689116722759625,4.2778364298252096e-07,0.049181425844946614
0,3.548288587649209e-05,0.00230977670114574,0.0402287132587208,3.889402053356749e-07,0.04307943062918333
0,3.875616392709134e-05,0.0028529850845735658,0.03733008440976872,3.9414165035987964e-07,0.04100628819291998
0,5.091683700689632e-05,0.0033950484521402414,0.02459683825830758,1.0093402826077938e-06,0.029581299447085627
0,5.398559207492668e-05,0.00347640696945361,0.004939604376403617,4.79174744312886e-07,0.010743117438879145
0,3.1847735311524155e-05,0.0026178408342885356,0.0033873291625864835,2.619643219081894e-07,0.008729722399170744
0,4.332091129683511e-05,0.004179244084165984,0.003089052159553479,3.9795091313749993e-07,0.01125579653071802
0,4.355883115810174e-05,0.004127030671575162,0.0029864001521944647,8.327357149114352e-07,0.012113150197858922
0,3.956952046612437e-05,0.004588246791399203,0.0028798255392205926,2.872378195718564e-07,0.014129051080840475
0,4.4466771666424096e-05,0.0045415515588866735,0.0028645567988572623,2.7091574238519104e-07,0.0140926389408953
0,3.648654330748393e-05,0.0049443723965862255,0.002833201692575903,3.2790009537082233e-07,0.015208172381922814
0,3.402719820109805e-05,0.006035280805049931,0.0028643324289223493,7.199974420490601e-07,0.014223893587752277
0,3.955716723533362e-05,0.005170050506245481,0.0028172843924446672,1.9227774825044002e-07,0.01578705851132754
0,1.9274898157110807e-05,0.003038570039955067,0.002892535649550555,4.53432703816828e-08,0.011500697250232573
0,3.9142639670913575e-05,0.005550576040530583,0.002788287137450485,2.2993423470290648e-07,0.016902867851583896
0,2.135741661950719e-05,0.0030464053808513746,0.002891999409234709,7.386663056176935e-07,0.011190193162372256
0,2.1674112516060335e-05,0.0035709106061246132,0.002854451054678416,8.611268615692174e-08,0.013042021151938204
0,1.8926771353131035e-05,0.0027790979578563957,0.002900390586573486,4.783661940516114e-08,0.010730917089107157
0,4.059053540127852e-05,0.005521104474396326,0.002770083836487184,2.7348703768176157e-07,0.016809675405385208
0,2.2999884972046133e-05,0.003819556757596389,0.0028470389569301862,7.207328000293002e-07,0.013481676650362519
0,2.2033140289063732e-05,0.00320991696288283,0.0028683792631698595,9.960460966659888e-08,0.011944668629269389
0,3.329622623772921e-05,0.0036641614687539206,0.0028907342326261534,1.9073778451821363e-07,0.012149455118584548
0,2.071215632550119e-05,0.0035609407245451655,0.002853752257292513,6.509084216250239e-08,0.013021934688767757
0,5.429664728159982e-05,0.006733129728758294,0.002738919066672636,8.601030962868917e-07,0.02002191310682825
0,2.0348262635212432e-05,0.003512083681427463,0.0028519209299059795,7.213475509830233e-08,0.012867976946687055
0,1.470528259139428e-05,0.0020159544373336536,0.0029356487691968598,6.283132063052115e-08,0.00852296000292002
0,2.025957588999033e-05,0.0035594895447520663,0.00285014711698929,4.8849040464773777e-08,0.013023751398741859
0,2.1690993508758265e-05,0.003797377820920963,0.002840549349983805,6.740280004731891e-07,0.013417590345148965
0,2.9501606073831768e-05,0.003705730517264207,0.002843165349435012,2.5368704525537505e-07,0.01326827417195755
0,1.5689260112464033e-05,0.0019859607144292577,0.002940804041190781,6.611381936967079e-08,0.0083997712690243
0,4.7917705506872644e-05,0.007513687081899379,0.002675953695492802,2.607673374271492e-07,0.02254497654965873
0,2.1165859606637256e-05,0.002815671251346655,0.0029025896584709324,7.151607853011454e-07,0.010473808665934994
0,2.5134376600753407e-05,0.004591695499912476,0.002787408840571444,1.1525975204117538e-07,0.016069592386159598
0,2.3135322120810824e-05,0.002726651363577941,0.0029114508487344324,1.7190394110913186e-07,0.010269837526409267
0,1.607643196282346e-05,0.0024672075473822085,0.0029099409879665087,1.1305578067641977e-07,0.009868775162378947
0,3.9331357069376576e-05,0.005057247013669687,0.0027801100688465024,7.632123256236245e-07,0.016888495193185832
0,1.8030438665559892e-05,0.0025354757108503826,0.0029074395428844483,7.188331245507152e-08,0.01000160540232698
0,1.744391553727742e-05,0.0025097021369475687,0.002910520424033637,5.8077126482045284e-08,0.00994878850107822
0,2.417122175054809e-05,0.004621034745509275,0.0027882042362717407,6.988942988437297e-08,0.016118691899139954
0,1.7214132448176716e-05,0.002747018184830916,0.002902698605726533,6.737449033808073e-07,0.010343398782360071
0,0.000140809844987941,0.004359930110835687,0.003147196896281006,4.640849721291568e-06,0.009633408948696456
0,0.002868283118791624,0.1383114076962049,0.004862950287735012,0.0007086921084114486,0.2557066220861603
0,0.0026773683192971524,0.22261568597636977,0.0016838002748205331,7.219058494903006e-06,0.3696597860767372
1,0.0011269222051658251,0.08941640109909867,0.0017941003426690692,0.0003216024330110529,0.25980686788317625
1,0.0011537739152008058,0.09048669084976534,0.0018116626013477857,0.000322202352667901,0.25913834901193666
1,0.0011454181480181217,0.09016072838827684,0.001818407980567902,0.00031914870199912273,0.2577736854012326
1,0.0011558321938099627,0.09075630884988732,0.0018188896523227823,0.00032219425577005725,0.25961166405587704
1,0.0011363874944771558,0.08949623277403237,0.001799080384654508,0.00032327292110389085,0.2583316487944155
1,0.001138671035034789,0.08931212422788286,0.001797696416574026,0.0003224413887696827,0.25775473772311414
1,0.001125938835830399,0.0889260939024549,0.0017856317995280045,0.00032041173330654466,0.25657877365417164
1,0.0011543475148689804,0.09060324713531025,0.0018137309524451292,0.00032165640332798665,0.25921257801081476
1,0.0011298502908554417,0.0894572675334233,0.0017954498147009115,0.0003232675904391176,0.2583930134777228
1,0.001131917681164183,0.08945450738969264,0.001797333540571689,0.0003236098454186731,0.25847284584272395
1,0.0011348790359504359,0.08937386913575265,0.0018016378949722832,0.0003230947820109474,0.25807847164665154
1,0.0011554596889101923,0.09048520826542908,0.001809022883534408,0.00031905304181067414,0.25810198067376844
1,0.0011357602996971675,0.08971106547321572,0.0017985610274041776,0.00032295960905981484,0.2585690238731858
1,0.0011333601977485716,0.08949054232721633,0.001798496173022435,0.00032346419170387037,0.2585464376716215
1,0.001133601601399574,0.08942287662920136,0.0017970377124546248,0.00032337748071862665,0.2582795956811102
